---Action(ResourceType,ResourceKey,CultureCode,ResourceValue)   Action can either be InsertUpdate or Delete
"---If you need to comment out a line begin the line with at least two dashes ""--"""
---InsertUpdate|ResourceType|ResourceKey|CultureCode|ResourceValue
InsertUpdate|DiffuseSources|AIR_SOX_InternationalShipping.SourceData|en-GB|<h4>Emissions data</h4><p>Emission data used are national totals including releases from international maritime navigation (NFR 1A3di(i)) and international inland waterways, (NRF 1A3di(ii)), into air for the year 2008. These are based on data sets officially reported as national emission totals by countries to the Convention on Long-range Transboundary Air Pollution (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-4' >CLRTAP</a>). Emissions data used for gridding procedure of SO<sub>2</sub> are national totals from CLRTAP Nomenclature For Reporting (NFR). All emissions from international shipping are considered&nbsp; as diffuse releases in the E-PRTR Register.&nbsp;</p><h4>Administrative boundaries data</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/popups/references/administrative_units_statistical_units_1' >EUROSTAT GISCO<strong> </strong>Administrative units and Statistical units</a>: <strong>&nbsp;</strong>Country boundaries and boundaries of administrative units (NUTS3)</p><h4>Activity data of international shipping</h4><p><a href='http://coast.cms.udel.edu/GlobalShipEmissions/' >Global Ship Emissions Proxies</a> from <a href='http://pubs.acs.org/doi/abs/10.1021/es0700799' >Wang et al. 2008</a> <br /><a href='http://energy.jrc.ec.europa.eu/transtools/' >TRANS-TOOLS</a> river network traffic volume data <br /><a href='http://www.vnf.fr/vnf/img/cms/Tourisme_et_domaine/carte_france_europe_transport_deux_mille_onze_201101041502.pdf' >Voies Navigables d'Europe&nbsp;(VNE)</a> information on accessibility of inland waterways</p><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference' >Eurostat, GISCO</a>: Watercourses from EuroRegional Map v30: Hydrography (HYDRO)</p><p>&nbsp;</p>
InsertUpdate|DiffuseSources|AIR_SOX_InternationalShipping.TitleFull|en-GB|Sulphur dioxide (SO2) emissions from international shipping (in tonnes per grid cell)
InsertUpdate|DiffuseSources|AIR_SOX_InternationalShipping.TitleShort|en-GB|SO2 emissions from international shipping, t/grid
InsertUpdate|DiffuseSources|AIR_SOX_NonIndustrialCombustion.GeneralInformation|en-GB|<p>The map shows the sulphur dioxide (SO<sub>2</sub>) emissions to air from non-industrial combustion plants of the EU27 and EFTA4 countries per 5x5 km<sup>2</sup> grid cell for the reference year 2008, available in 2010. Diffuse emissions of sulphur dioxide (SO<sub>2</sub>) are expressed in tonnes per grid cell.</p>
InsertUpdate|DiffuseSources|AIR_SOX_NonIndustrialCombustion.Methodology|en-GB|<h4>Geographic Information System (GIS) overlay<strong></strong></h4><p>Emissions of sulphur dioxide (SO<sub>2</sub>) to air from non-industrial combustion plants are distributed according to the reporting of the countries to the &nbsp;Convention on Long-Range Transport of Air Pollution(<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-4' >CLRTAP</a>), using&nbsp; employees statistic (EUROSTAT), population density geo data (GISCO), EU population density grid (Join Research Centres), and land use information. The emissions are allocated using GIS overlay techniques for distribution into grid cells with a spatial resolution of 5x5km&sup2;. The dataset is then transformed into vector polygons and projected into the E-PRTR WGS84 standard projection.<strong></strong></p><h4>Comparability<strong></strong></h4><p>Considerable spatial variation is apparent. The main reasons for the differences are: <strong></strong></p><ul><li>The spatial pattern of emissions is dependent on diverse &nbsp;horizontal distribution of the sources across Europe (employee and population density, on the different use of fuel type in urban and rural areas)</li></ul>
InsertUpdate|DiffuseSources|AIR_SOX_NonIndustrialCombustion.SourceData|en-GB|<h4>Emissions data</h4><p>Emission data used are national totals including releases from commercial, institutional (NFR 1A4ai) and residential stationary plants (NFR 1A4bi) from non-industrial combustion plants for the year 2008. These are based on data sets officially reported as national emission totals by countries to the Convention on Long-range Transboundary Air Pollution (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-4' >CLRTAP</a>). All emissions from non-industrial combustion sector emissions are considered as diffuse emission sources in the E-PRTR Register.</p><h4>Employment data<strong></strong></h4><p>Employment statistic data from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/' >EUROSTAT</a> for 2008 (economically active employees)</p><h4>Population data<strong></strong></h4><p>EUROSTAT GISCO - Statistical information on population data per administrative units (NUTS3 level) for Switzerland, (publicly not available).</p><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/popups/references/Population%20Distribution%20-%20Demography' >EUROSTAT GISCO</a> - Degree of Urbanisation</p><p><a href='http://www.eea.europa.eu/data-and-maps/data/population-density-disaggregated-with-corine-land-cover-2000-2' >JRC Population density disaggregated with Corine land cover 2000 and 2006: </a>&nbsp;European Population Density Map 2000 and 2006 with a spatial resolution 100x100 m.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data' >CORINE Land Cover data</a> (<a href='http://www.eea.europa.eu/data-and-maps/data/corine-land-cover-2006-raster' >CLC<sub>2006</sub></a>,<a href='http://www.eea.europa.eu/data-and-maps/data/corine-land-cover-2000-raster' > CLC<sub>2000</sub> </a>and <a href='http://www.eea.europa.eu/data-and-maps/figures/geographic-view-of-corine-land-cover-clc90-switzerland' >CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries. Location data for Emissions released by non-industrial combustion plants are derived using CORINE Land Cover data.</p>
InsertUpdate|DiffuseSources|AIR_SOX_NonIndustrialCombustion.TitleFull|en-GB|Sulphur dioxide (SO2) emissions to air from non-industrial combustion plants (in tonnes per grid cell)
InsertUpdate|DiffuseSources|AIR_SOX_NonIndustrialCombustion.TitleShort|en-GB|SO2 emissions from non-industrial combustion plants, t/grid 
InsertUpdate|DiffuseSources|AIR_SOX_RoadTransport.GeneralInformation|en-GB|<p>The map shows the diffuse emissions of sulphur dioxide (SO<sub>2</sub>) to air from road transport of the EU27 and EFTA4 countries per 5x5 km<sup>2</sup> grid cell for the reference year 2008, available in 2010. Diffuse emissions of sulphur dioxide (SO<sub>2</sub>) are expressed in tonnes per grid cell.</p>
InsertUpdate|DiffuseSources|AIR_SOX_RoadTransport.Methodology|en-GB|<h4>Geographic Information System (GIS) overlay</h4><p>Emissions of sulphur dioxide (SO<sub>2</sub>) to air from road transport are distributed according to the data reporting of the countries to the Convention on Long-Range Transport of Air Pollution), using the road network density and traffic density (derived from TREMOVE and TRANS-TOOLS transport models (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-4' >CLRTAP</a>) and the GISCO data set. The emission allocation into highway, rural and urban activities has been derived from the TREMOVE model. The emissions are allocated using GIS overlay techniques for distribution into grid cells with a spatial resolution of 5x5km&sup2;. The dataset is then transformed into vector polygons and projected into the E-PRTR WGS84 standard projection.</p><h4>Comparability</h4><p>Considerable spatial variation is apparent. The main reasons for the differences are:</p><ul><li>The emissions from road transport are dependent on the density of the road network</li><li>The emissions from road transport are allocated by road class-specific mileages of different vehicle categories</li><li>The emissions from road transport not covered by traffic volume are dependent from the population density</li></ul>
InsertUpdate|DiffuseSources|AIR_SOX_RoadTransport.SourceData|en-GB|<h4>Emissions data</h4><p>Emission data used are national totals including releases from passenger cars (NFR 1A3bi<em>)</em>, from light duty vehicles (NFR1A3bii), from heavy duty vehicles (NFR1A3biii), as well as from mopeds and motorcycles (NFR1A3biv) into air from road transport for the year 2008. These are based on data sets officially reported as national emission totals by countries to the Convention on Long-range Transboundary Air Pollution (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-convention-on-long-range-transboundary-air-pollution-lrtap-convention-4' >CLRTAP</a>). All transport sector emissions are considered as diffuse emission sources in the E-PRTR Register.</p><h4>Activity data derived using transport models</h4><p><a href='http://www.tremove.org/model/index.htm' >TREMOVE</a>: road type and pollutant specific split factors</p><p><a href='http://energy.jrc.ec.europa.eu/transtools/' >TRANS-TOOLS</a>: road network and traffic density data</p><h4>Road network</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference' >Eurostat, GISCO</a>: Road network from EuroRegional Map v31: Transport (TRANS)</p><h4>Population data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/population-density-disaggregated-with-corine-land-cover-2000-2' >JRC Population density disaggregated with Corine land cover 2000 and 2006: </a>&nbsp;European Population Density Map 2000 and 2006</p><p>EUROSTAT GISCO - Statistical information on population data per administrative units&nbsp;(NUTS3 level) for Switzerland (publicly not available).</p><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/popups/references/Population%20Distribution%20-%20Demography' >EUROSTAT GISCO</a> - Degree of Urbanization</p><p>&nbsp;</p>
InsertUpdate|DiffuseSources|AIR_SOX_RoadTransport.TitleFull|en-GB|Sulphur dioxide (SO2) emissions from road transport (in tonnes per grid cell)
InsertUpdate|DiffuseSources|AIR_SOX_RoadTransport.TitleShort|en-GB|SO2 emissions from road transport, t/grid
InsertUpdate|DiffuseSources|AirCO_NonIndustrialCombustion.GeneralInformation|en-GB|<p>The map shows the carbon monoxide (CO) emissions per 50 x 50 km<sup>2</sup> grid cell for the year 2007. The emissions are expressed in tonnes per year per grid cell.</p>
InsertUpdate|DiffuseSources|AirCO_NonIndustrialCombustion.Methodology|en-GB|<h4>Geographic Information System overlay</h4><p>Carbon monoxide (CO) emissions into the air from non-industrial combustion plants have been distributed according to the gridded emissions EMEP (European Monitoring and Evaluation Program) datasets officially reported by countries. The dataset covers the whole geographical area of Europe in a metric square resolution of 50x50 km&sup2;. This dataset has been transformed into vector polygons and projected into the E-PRTR WGS84 standard projection.</p><h4>Comparability</h4><p>Considerable spatial variation is apparent. The main reason for the difference is:</p><ul><li>The spatial pattern of emissions from non-industrial combustion plants is dependent on population density.</li></ul>
InsertUpdate|DiffuseSources|AirCO_NonIndustrialCombustion.SourceData|en-GB|<h4>Emissions data</h4><p>Carbon monoxide (CO) emissions to air from non-industrial combustion plants (mainly boilers in households, institutional and commercial premises) for the year 2007 are based on datasets officially reported by countries to the <a href='http://www.unece.org/env/lrtap/welcome.html' >United Nations Economic Commission for Europe (UNECE) Convention on Long-range Transboundary Air Pollution (CLRTAP)</a>. Each year, the Convention&rsquo;s <a href='http://www.ceip.at/' >EMEP Centre on Emission Inventories and Projections (CEIP)</a> prepares gridded emission maps for certain pollutants and sectors. Specific EMEP/CEIP maps have been re-projected for use in this website.</p><p>When producing their maps, EMEP/CEIP firstly converts the detailed annual emissions data from countries into 11 aggregated sector groups. Where data is not available from countries or is considered inconsistent, EMEP/CEIP also performs a gap-filling process to improve the data quality. Emissions for recent years, such as 2007, are then spatially disaggregated on the basis of gridded data sets reported for the reference year 2005 using the EMEP &lsquo;Grid Scaler&rsquo;.</p><p>A technical overview of the gridding process performed by EMEP/CEIP is available <a href='http://www.ceip.at/fileadmin/inhalte/emep/pdf/gridding_process.pdf' >here</a>. Additional information concerning the EMEP/CEIP gap-filling and gridding procedures, together with a download facility for the original maps (in the EMEP projection), is available <a href='http://www.ceip.at/emission-data-webdab/emissions-used-in-emep-models/' >here</a>.</p>
